Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-koj1,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
3,1690213513573,24/07/2023 15:45:13,1690217113573,1,24/07/2023 17:45:13,135241,8,questionnaire-qh5e,,30839255,BLIND,9156497,,complete,,64beaa841be8d2d16ee2d045,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690213513573,24/07/2023 15:45:13,1690217113573,1,24/07/2023 17:45:13,135241,8,questionnaire-qh5e,,30839255,BLIND,9156497,,complete,,64beaa841be8d2d16ee2d045,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690213513573,24/07/2023 15:45:13,1690217113573,1,24/07/2023 17:45:13,135241,8,questionnaire-qh5e,,30839255,BLIND,9156497,,complete,,64beaa841be8d2d16ee2d045,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690213513573,24/07/2023 15:45:13,1690217113573,1,24/07/2023 17:45:13,135241,8,questionnaire-qh5e,,30839255,BLIND,9156497,,complete,,64beaa841be8d2d16ee2d045,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690213513573,24/07/2023 15:45:13,1690217113573,1,24/07/2023 17:45:13,135241,8,questionnaire-qh5e,,30839255,BLIND,9156497,,complete,,64beaa841be8d2d16ee2d045,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690213513573,24/07/2023 15:45:13,1690217113573,1,24/07/2023 17:45:13,135241,8,questionnaire-qh5e,,30839255,BLIND,9156497,,complete,,64beaa841be8d2d16ee2d045,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,,,,,5,,END,,,,,
1,1690213539243,24/07/2023 15:45:39,1690217139243,1,24/07/2023 17:45:39,135241,8,questionnaire-qh5e,,30839275,BLIND,9156494,,complete,,64beaa6b97ca6153322518f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1792x1120,1663x922,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690213553416,24/07/2023 15:45:53,1690217153416,1,24/07/2023 17:45:53,135241,8,questionnaire-qh5e,,30839275,BLIND,9156494,,complete,,64beaa6b97ca6153322518f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1792x1120,1663x922,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690213553417,24/07/2023 15:45:53,1690217153417,1,24/07/2023 17:45:53,135241,8,questionnaire-qh5e,,30839275,BLIND,9156494,,complete,,64beaa6b97ca6153322518f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1792x1120,1663x922,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690213553417,24/07/2023 15:45:53,1690217153417,1,24/07/2023 17:45:53,135241,8,questionnaire-qh5e,,30839275,BLIND,9156494,,complete,,64beaa6b97ca6153322518f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1792x1120,1663x922,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690213553417,24/07/2023 15:45:53,1690217153417,1,24/07/2023 17:45:53,135241,8,questionnaire-qh5e,,30839275,BLIND,9156494,,complete,,64beaa6b97ca6153322518f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1792x1120,1663x922,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690213553417,24/07/2023 15:45:53,1690217153417,1,24/07/2023 17:45:53,135241,8,questionnaire-qh5e,,30839275,BLIND,9156494,,complete,,64beaa6b97ca6153322518f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1792x1120,1663x922,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690213553417,24/07/2023 15:45:53,1690217153417,1,24/07/2023 17:45:53,135241,8,questionnaire-qh5e,,30839275,BLIND,9156494,,complete,,64beaa6b97ca6153322518f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1792x1120,1663x922,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690213553417,24/07/2023 15:45:53,1690217153417,1,24/07/2023 17:45:53,135241,8,questionnaire-qh5e,,30839275,BLIND,9156494,,complete,,64beaa6b97ca6153322518f9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1792x1120,1663x922,,Consent form,2,A,,,,,5,,END,,,,,
1,1690277549048,25/07/2023 09:32:29,1690281149048,1,25/07/2023 11:32:29,135241,8,questionnaire-qh5e,,30851242,BLIND,9159868,,complete,,64bfa4a7e13fb088f8b2e448,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690277560841,25/07/2023 09:32:40,1690281160841,1,25/07/2023 11:32:40,135241,8,questionnaire-qh5e,,30851242,BLIND,9159868,,complete,,64bfa4a7e13fb088f8b2e448,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690277560842,25/07/2023 09:32:40,1690281160842,1,25/07/2023 11:32:40,135241,8,questionnaire-qh5e,,30851242,BLIND,9159868,,complete,,64bfa4a7e13fb088f8b2e448,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690277560842,25/07/2023 09:32:40,1690281160842,1,25/07/2023 11:32:40,135241,8,questionnaire-qh5e,,30851242,BLIND,9159868,,complete,,64bfa4a7e13fb088f8b2e448,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690277560842,25/07/2023 09:32:40,1690281160842,1,25/07/2023 11:32:40,135241,8,questionnaire-qh5e,,30851242,BLIND,9159868,,complete,,64bfa4a7e13fb088f8b2e448,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690277560842,25/07/2023 09:32:40,1690281160842,1,25/07/2023 11:32:40,135241,8,questionnaire-qh5e,,30851242,BLIND,9159868,,complete,,64bfa4a7e13fb088f8b2e448,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690277560843,25/07/2023 09:32:40,1690281160843,1,25/07/2023 11:32:40,135241,8,questionnaire-qh5e,,30851242,BLIND,9159868,,complete,,64bfa4a7e13fb088f8b2e448,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690277560843,25/07/2023 09:32:40,1690281160843,1,25/07/2023 11:32:40,135241,8,questionnaire-qh5e,,30851242,BLIND,9159868,,complete,,64bfa4a7e13fb088f8b2e448,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,,,,,5,,END,,,,,
1,1690277604190,25/07/2023 09:33:24,1690281204190,1,25/07/2023 11:33:24,135241,8,questionnaire-qh5e,,30851266,BLIND,9159877,,complete,,64bfa4c189bdb4ceadfe43a3,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1440x960,1440x849,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690277617126,25/07/2023 09:33:37,1690281217126,1,25/07/2023 11:33:37,135241,8,questionnaire-qh5e,,30851266,BLIND,9159877,,complete,,64bfa4c189bdb4ceadfe43a3,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1440x960,1440x849,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690277617127,25/07/2023 09:33:37,1690281217127,1,25/07/2023 11:33:37,135241,8,questionnaire-qh5e,,30851266,BLIND,9159877,,complete,,64bfa4c189bdb4ceadfe43a3,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1440x960,1440x849,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690277617129,25/07/2023 09:33:37,1690281217129,1,25/07/2023 11:33:37,135241,8,questionnaire-qh5e,,30851266,BLIND,9159877,,complete,,64bfa4c189bdb4ceadfe43a3,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1440x960,1440x849,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690277617130,25/07/2023 09:33:37,1690281217130,1,25/07/2023 11:33:37,135241,8,questionnaire-qh5e,,30851266,BLIND,9159877,,complete,,64bfa4c189bdb4ceadfe43a3,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1440x960,1440x849,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690277617132,25/07/2023 09:33:37,1690281217132,1,25/07/2023 11:33:37,135241,8,questionnaire-qh5e,,30851266,BLIND,9159877,,complete,,64bfa4c189bdb4ceadfe43a3,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1440x960,1440x849,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690277617133,25/07/2023 09:33:37,1690281217133,1,25/07/2023 11:33:37,135241,8,questionnaire-qh5e,,30851266,BLIND,9159877,,complete,,64bfa4c189bdb4ceadfe43a3,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1440x960,1440x849,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690277617135,25/07/2023 09:33:37,1690281217135,1,25/07/2023 11:33:37,135241,8,questionnaire-qh5e,,30851266,BLIND,9159877,,complete,,64bfa4c189bdb4ceadfe43a3,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1440x960,1440x849,,Consent form,2,A,,,,,5,,END,,,,,
1,1690277607721,25/07/2023 09:33:27,1690281207721,1,25/07/2023 11:33:27,135241,8,questionnaire-qh5e,,30851270,BLIND,9159879,,complete,,64bfa49bdbe959cbbc184a08,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690277618920,25/07/2023 09:33:38,1690281218920,1,25/07/2023 11:33:38,135241,8,questionnaire-qh5e,,30851270,BLIND,9159879,,complete,,64bfa49bdbe959cbbc184a08,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690277618920,25/07/2023 09:33:38,1690281218920,1,25/07/2023 11:33:38,135241,8,questionnaire-qh5e,,30851270,BLIND,9159879,,complete,,64bfa49bdbe959cbbc184a08,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690277618921,25/07/2023 09:33:38,1690281218921,1,25/07/2023 11:33:38,135241,8,questionnaire-qh5e,,30851270,BLIND,9159879,,complete,,64bfa49bdbe959cbbc184a08,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690277618921,25/07/2023 09:33:38,1690281218921,1,25/07/2023 11:33:38,135241,8,questionnaire-qh5e,,30851270,BLIND,9159879,,complete,,64bfa49bdbe959cbbc184a08,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690277618921,25/07/2023 09:33:38,1690281218921,1,25/07/2023 11:33:38,135241,8,questionnaire-qh5e,,30851270,BLIND,9159879,,complete,,64bfa49bdbe959cbbc184a08,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690277618922,25/07/2023 09:33:38,1690281218922,1,25/07/2023 11:33:38,135241,8,questionnaire-qh5e,,30851270,BLIND,9159879,,complete,,64bfa49bdbe959cbbc184a08,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690277618922,25/07/2023 09:33:38,1690281218922,1,25/07/2023 11:33:38,135241,8,questionnaire-qh5e,,30851270,BLIND,9159879,,complete,,64bfa49bdbe959cbbc184a08,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x601,,Consent form,2,A,,,,,5,,END,,,,,
1,1690277681734,25/07/2023 09:34:41,1690281281734,1,25/07/2023 11:34:41,135241,8,questionnaire-qh5e,,30851302,BLIND,9159881,,complete,,64bfa4bffc9655a2c1ba7c61,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x569,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690277703592,25/07/2023 09:35:03,1690281303592,1,25/07/2023 11:35:03,135241,8,questionnaire-qh5e,,30851302,BLIND,9159881,,complete,,64bfa4bffc9655a2c1ba7c61,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x569,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690277703592,25/07/2023 09:35:03,1690281303592,1,25/07/2023 11:35:03,135241,8,questionnaire-qh5e,,30851302,BLIND,9159881,,complete,,64bfa4bffc9655a2c1ba7c61,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x569,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690277703592,25/07/2023 09:35:03,1690281303592,1,25/07/2023 11:35:03,135241,8,questionnaire-qh5e,,30851302,BLIND,9159881,,complete,,64bfa4bffc9655a2c1ba7c61,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x569,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690277703593,25/07/2023 09:35:03,1690281303593,1,25/07/2023 11:35:03,135241,8,questionnaire-qh5e,,30851302,BLIND,9159881,,complete,,64bfa4bffc9655a2c1ba7c61,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x569,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690277703593,25/07/2023 09:35:03,1690281303593,1,25/07/2023 11:35:03,135241,8,questionnaire-qh5e,,30851302,BLIND,9159881,,complete,,64bfa4bffc9655a2c1ba7c61,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x569,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690277703593,25/07/2023 09:35:03,1690281303593,1,25/07/2023 11:35:03,135241,8,questionnaire-qh5e,,30851302,BLIND,9159881,,complete,,64bfa4bffc9655a2c1ba7c61,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x569,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690277703593,25/07/2023 09:35:03,1690281303593,1,25/07/2023 11:35:03,135241,8,questionnaire-qh5e,,30851302,BLIND,9159881,,complete,,64bfa4bffc9655a2c1ba7c61,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1280x569,,Consent form,2,A,,,,,5,,END,,,,,
1,1690277884282,25/07/2023 09:38:04,1690281484282,1,25/07/2023 11:38:04,135241,8,questionnaire-qh5e,,30851352,BLIND,9159901,,complete,,64bfa5c5c371cdbfbc6bc332,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690277895830,25/07/2023 09:38:15,1690281495830,1,25/07/2023 11:38:15,135241,8,questionnaire-qh5e,,30851352,BLIND,9159901,,complete,,64bfa5c5c371cdbfbc6bc332,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690277895830,25/07/2023 09:38:15,1690281495830,1,25/07/2023 11:38:15,135241,8,questionnaire-qh5e,,30851352,BLIND,9159901,,complete,,64bfa5c5c371cdbfbc6bc332,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690277895831,25/07/2023 09:38:15,1690281495831,1,25/07/2023 11:38:15,135241,8,questionnaire-qh5e,,30851352,BLIND,9159901,,complete,,64bfa5c5c371cdbfbc6bc332,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690277895831,25/07/2023 09:38:15,1690281495831,1,25/07/2023 11:38:15,135241,8,questionnaire-qh5e,,30851352,BLIND,9159901,,complete,,64bfa5c5c371cdbfbc6bc332,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690277895831,25/07/2023 09:38:15,1690281495831,1,25/07/2023 11:38:15,135241,8,questionnaire-qh5e,,30851352,BLIND,9159901,,complete,,64bfa5c5c371cdbfbc6bc332,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690277895831,25/07/2023 09:38:15,1690281495831,1,25/07/2023 11:38:15,135241,8,questionnaire-qh5e,,30851352,BLIND,9159901,,complete,,64bfa5c5c371cdbfbc6bc332,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690277895832,25/07/2023 09:38:15,1690281495832,1,25/07/2023 11:38:15,135241,8,questionnaire-qh5e,,30851352,BLIND,9159901,,complete,,64bfa5c5c371cdbfbc6bc332,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Consent form,2,A,,,,,5,,END,,,,,
1,1690278085612,25/07/2023 09:41:25,1690281685612,1,25/07/2023 11:41:25,135241,8,questionnaire-qh5e,,30851369,BLIND,9159903,,complete,,64bfa61f45ece337cb5f5ab9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690278097402,25/07/2023 09:41:37,1690281697402,1,25/07/2023 11:41:37,135241,8,questionnaire-qh5e,,30851369,BLIND,9159903,,complete,,64bfa61f45ece337cb5f5ab9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690278097403,25/07/2023 09:41:37,1690281697403,1,25/07/2023 11:41:37,135241,8,questionnaire-qh5e,,30851369,BLIND,9159903,,complete,,64bfa61f45ece337cb5f5ab9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690278097403,25/07/2023 09:41:37,1690281697403,1,25/07/2023 11:41:37,135241,8,questionnaire-qh5e,,30851369,BLIND,9159903,,complete,,64bfa61f45ece337cb5f5ab9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690278097404,25/07/2023 09:41:37,1690281697404,1,25/07/2023 11:41:37,135241,8,questionnaire-qh5e,,30851369,BLIND,9159903,,complete,,64bfa61f45ece337cb5f5ab9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690278097404,25/07/2023 09:41:37,1690281697404,1,25/07/2023 11:41:37,135241,8,questionnaire-qh5e,,30851369,BLIND,9159903,,complete,,64bfa61f45ece337cb5f5ab9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690278097405,25/07/2023 09:41:37,1690281697405,1,25/07/2023 11:41:37,135241,8,questionnaire-qh5e,,30851369,BLIND,9159903,,complete,,64bfa61f45ece337cb5f5ab9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690278097406,25/07/2023 09:41:37,1690281697406,1,25/07/2023 11:41:37,135241,8,questionnaire-qh5e,,30851369,BLIND,9159903,,complete,,64bfa61f45ece337cb5f5ab9,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1920x963,,Consent form,2,A,,,,,5,,END,,,,,
END OF FILE
