token,rating-human,specificity1,specificity2,specificity3,wn_type
pegboard,4.93,3.0987952340593092,3.100421171387823,2.0,concrete
sideburns,4.96,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
combustion,3.86,2.8271945532106395,2.8041918480249843,2.0,concrete
toothbrush,5.0,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
pacer,3.64,3.9135972766053198,3.989109141476339,3.2857142857142856,concrete
gayness,1.79,2.798049256624254,2.772403667451661,1.8571428571428572,concrete
speedometer,4.78,3.2798623546250893,3.297907386963049,2.428571428571429,concrete
rose,4.9,3.0458364962299025,3.0426601561274027,2.428571428571429,concrete
lavatory,4.81,2.9177281134935296,2.902934955812597,2.142857142857143,concrete
sideburn,4.75,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
pigeon,4.71,3.173944878975329,3.1823853564422078,2.7142857142857144,concrete
universe,3.85,2.7366609929277494,2.7054487402373715,1.7142857142857144,concrete
warplane,4.74,3.264478439258219,3.2811284642298206,2.7142857142857144,concrete
incest,2.24,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
swamp,4.96,2.8271945532106395,2.8041918480249843,1.7142857142857144,concrete
pinwheel,4.66,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
worm,4.9,2.7108225139380955,2.677267238177433,2.142857142857143,concrete
comet,4.67,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
cadaver,4.48,2.9177281134935296,2.902934955812597,1.8571428571428572,concrete
laptop,4.96,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
proliferation,1.91,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
childbed,4.26,2.8271945532106395,2.8041918480249843,1.7142857142857144,concrete
wardrobe,4.67,3.008261673776419,3.00167806360021,2.142857142857143,concrete
bread,4.92,2.7529408316663875,2.7232048283340893,2.428571428571429,concrete
hamburger,5.0,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
gauze,4.62,3.008261673776419,3.00167806360021,2.0,concrete
cornstalk,4.72,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
vestibule,4.37,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
calico,4.04,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
turnip,4.79,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
bouillon,4.2,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
glop,3.68,2.7366609929277494,2.7054487402373715,1.4285714285714286,concrete
saltshaker,4.96,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
fishery,4.52,3.008261673776419,3.00167806360021,2.0,concrete
sleeve,4.84,2.8647693756641224,2.8451739405521765,2.0,concrete
sequencer,3.48,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
corncob,4.71,3.0987952340593092,3.100421171387823,2.0,concrete
souvenir,4.45,2.5555938723619693,2.5079625246621458,1.4285714285714286,concrete
segment,3.4,2.4921805709097793,2.438798930075015,1.5714285714285714,concrete
calf,4.48,3.1363700565127925,3.1414032639150156,2.2857142857142856,concrete
samba,4.25,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
valance,3.85,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
cannery,3.88,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
cord,4.63,2.4872512191747456,2.4334225866684966,1.8571428571428572,concrete
goat,5.0,3.5098690553263174,3.5487710044857477,3.142857142857143,concrete
patch,4.7,2.819276230795293,2.795555495263992,2.142857142857143,concrete
piping,4.4,3.0987952340593092,3.100421171387823,2.0,concrete
tripod,4.72,3.1363700565127925,3.1414032639150156,2.2857142857142856,concrete
pigpen,4.37,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
recuperation,2.96,2.8647693756641224,2.8451739405521765,1.8571428571428572,concrete
swordfish,4.89,3.0987952340593092,3.100421171387823,2.0,concrete
spam,4.18,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
vineyard,4.8,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
workroom,4.66,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
snowcap,4.48,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
shower,4.89,3.0987952340593092,3.100421171387823,2.0,concrete
syringes,4.79,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
stadium,4.79,2.721277077560879,2.6886698175041435,1.8571428571428572,concrete
knob,4.75,2.9553029359470124,2.94391704833979,2.0,concrete
trunk,4.71,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
hydroplane,3.59,3.4079707373614623,3.437632587277854,2.7142857142857144,concrete
baggage,4.43,2.8271945532106395,2.8041918480249843,2.142857142857143,concrete
appliance,4.57,2.888582816907144,2.8711467752392736,2.0,concrete
taillight,4.86,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
sledgehammer,4.89,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
rouge,3.77,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
broth,4.68,2.979116377190034,2.9698898830268865,2.142857142857143,concrete
devilfish,4.3,3.8230637163224293,3.8903660336887262,3.142857142857143,concrete
bower,4.08,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
magnolia,4.71,3.0987952340593092,3.100421171387823,2.0,concrete
flatiron,4.24,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
chalkboard,4.97,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
nitrite,3.72,2.8271945532106395,2.8041918480249843,1.7142857142857144,concrete
sugarcane,4.89,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
labyrinth,4.22,3.0987952340593092,3.100421171387823,2.0,concrete
antennae,4.85,2.8761341333460875,2.857569249972457,2.142857142857143,concrete
buck,4.67,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
drape,4.5,3.0987952340593092,3.100421171387823,2.428571428571429,concrete
tyrannosaurus,4.62,3.8230637163224293,3.8903660336887262,3.142857142857143,concrete
goo,3.54,2.6461274326448594,2.6067056324497586,1.4285714285714286,concrete
duckling,4.93,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
nickelodeon,4.19,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
shelf,4.96,2.979116377190034,2.9698898830268865,2.142857142857143,concrete
pot,4.81,3.173944878975329,3.1823853564422078,2.7142857142857144,concrete
pedometer,4.93,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
curler,4.13,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
lever,4.77,2.6837022550983427,2.647687724976951,2.142857142857143,concrete
pasties,4.48,3.1363700565127925,3.1414032639150156,2.2857142857142856,concrete
catsup,4.85,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
roof,4.79,2.6892610650133424,2.653750605576941,2.0,concrete
bat,5.0,2.9758912178046435,2.9663722674685298,2.571428571428571,concrete
constituent,3.12,2.27800990180112,2.2052073492423396,1.5714285714285714,concrete
tub,4.64,3.008261673776419,3.00167806360021,2.142857142857143,concrete
excretion,3.31,2.630743517277989,2.58992670971653,1.8571428571428572,concrete
embankment,4.07,2.8118106378437693,2.7874129252917563,2.0,concrete
aardvark,4.68,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
basket,5.0,2.7637812517584495,2.7350282534378536,2.0,concrete
ukulele,4.62,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
boardwalk,4.78,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
stoneware,4.66,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
floatation,3.83,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
gallows,4.35,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
linseed,4.36,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
engine,4.86,2.7856005730631974,2.7588261421848443,2.2857142857142856,concrete
rhino,4.9,3.4317841786044845,3.4636054219649512,2.857142857142857,concrete
bath,4.85,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
gasp,4.15,3.0987952340593092,3.100421171387823,2.0,concrete
satin,4.57,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
multiprocessor,3.63,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
jungle,4.66,2.7366609929277494,2.7054487402373715,1.5714285714285714,concrete
crawfish,5.0,3.0987952340593092,3.100421171387823,2.0,concrete
beanbags,4.81,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
mademoiselle,3.67,4.00413083688821,4.0878522492639515,3.4285714285714284,concrete
reluctance,2.1,3.0987952340593092,3.100421171387823,2.0,concrete
wheatgrass,4.69,3.206769639115461,3.2181866528714553,2.571428571428571,concrete
axis,3.57,2.6045334524974173,2.5613399266096186,1.7142857142857144,concrete
starlight,4.34,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
periwinkle,4.12,3.317437177078572,3.3388894794902413,2.571428571428571,concrete
mortar,4.48,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
laryngoscope,4.48,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
elm,4.69,3.008261673776419,3.00167806360021,2.428571428571429,concrete
cobra,5.0,3.4317841786044845,3.4636054219649512,2.857142857142857,concrete
mat,4.83,3.008261673776419,3.00167806360021,2.0,concrete
spittoon,4.7,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
ion,3.0,2.844635397983901,2.8232142217210034,2.0,concrete
person,4.72,1.9427898915709625,1.7897508150510106,2.0,concrete
torque,3.28,3.008261673776419,3.00167806360021,2.0,concrete
tower,4.76,2.6045334524974173,2.5613399266096186,1.8571428571428572,concrete
rail,4.9,2.979116377190034,2.9698898830268865,2.142857142857143,concrete
matchbook,4.8,3.0987952340593092,3.100421171387823,2.0,concrete
badlands,3.05,2.8271945532106395,2.8041918480249843,1.5714285714285714,concrete
vine,4.86,2.4566626778626874,2.4000602885106135,2.142857142857143,concrete
steps,4.39,2.7742358153812323,2.746430832764564,2.0,concrete
flotation,3.81,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
monsoon,4.48,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
waterway,4.4,2.6169821360584744,2.574917451876435,1.5714285714285714,concrete
panther,4.93,3.732530156039539,3.7916229259011134,3.0,concrete
bonsai,4.03,3.2269036167956826,3.2401463717026284,2.428571428571429,concrete
juice,4.89,2.7366609929277494,2.7054487402373715,1.8571428571428572,concrete
fern,5.0,2.6037934373862672,2.5605328072158278,2.2857142857142856,concrete
shrapnel,4.57,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
planet,4.58,2.754101837701011,2.724471113933391,1.8571428571428572,concrete
thong,4.93,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
radiometer,4.46,3.1893287943421993,3.1991642791754358,2.428571428571429,concrete
fantail,3.69,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
sauce,4.75,2.717698434017694,2.6847666639785945,2.2857142857142856,concrete
bedpan,5.0,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
idol,3.63,3.008261673776419,3.00167806360021,2.142857142857143,concrete
pendulum,4.69,2.9177281134935296,2.902934955812597,2.142857142857143,concrete
icicle,4.96,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
tripe,3.54,3.008261673776419,3.00167806360021,2.0,concrete
waistband,4.79,3.008261673776419,3.00167806360021,2.0,concrete
brazier,3.87,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
bangle,4.38,3.0458364962299025,3.0426601561274027,2.142857142857143,concrete
promiscuity,2.17,2.9177281134935296,2.902934955812597,1.8571428571428572,concrete
grub,3.86,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
zinfandel,4.23,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
crossbow,4.77,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
typewriter,4.88,3.1893287943421993,3.1991642791754358,2.428571428571429,concrete
microcomputer,4.55,3.0987952340593092,3.100421171387823,2.428571428571429,concrete
hare,4.88,3.3703959149079794,3.396650494750662,2.857142857142857,concrete
outgrowth,3.46,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
crayfish,4.93,3.0987952340593092,3.100421171387823,2.0,concrete
earplugs,4.9,3.4609294751908695,3.495393602538275,2.571428571428571,concrete
perforation,3.82,3.0987952340593092,3.100421171387823,2.0,concrete
mussel,4.69,3.0987952340593092,3.100421171387823,2.0,concrete
auditorium,4.7,3.008261673776419,3.00167806360021,2.0,concrete
rosebush,4.69,3.0458364962299025,3.0426601561274027,2.428571428571429,concrete
silk,4.7,2.9177281134935296,2.902934955812597,1.8571428571428572,concrete
bluefish,4.79,3.8230637163224293,3.8903660336887262,3.142857142857143,concrete
apartment,4.9,2.7742358153812323,2.746430832764564,2.0,concrete
bioluminescence,3.28,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
potty,4.12,2.9177281134935296,2.902934955812597,2.0,concrete
tostada,4.52,3.008261673776419,3.00167806360021,2.0,concrete
redbird,4.67,3.641996595756649,3.6928798181135005,2.857142857142857,concrete
dining,3.75,3.008261673776419,3.00167806360021,2.0,concrete
tricolor,3.46,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
effigy,3.79,2.8271945532106395,2.8041918480249843,2.0,concrete
throwback,2.23,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
applesauce,4.96,3.0987952340593092,3.100421171387823,2.0,concrete
blower,4.07,2.9553029359470124,2.94391704833979,2.0,concrete
paperback,4.57,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
coattail,4.41,3.0987952340593092,3.100421171387823,2.0,concrete
checkroom,3.58,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
cumulus,3.56,3.0458364962299025,3.0426601561274027,2.142857142857143,concrete
crosscurrent,2.7,3.0987952340593092,3.100421171387823,2.0,concrete
sesame,4.5,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
endangerment,1.89,2.5931686948154526,2.5489446171893384,1.5714285714285714,concrete
lens,4.64,2.7742358153812323,2.746430832764564,2.142857142857143,concrete
briefcase,4.86,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
hen,4.9,3.4079707373614623,3.437632587277854,2.857142857142857,concrete
blinker,4.45,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
sassafras,4.19,3.5514630354737595,3.5941367103258877,2.7142857142857144,concrete
helmet,4.92,3.083411318692439,3.083642248654595,2.428571428571429,concrete
parakeet,4.9,3.2798623546250893,3.297907386963049,2.571428571428571,concrete
gateway,4.07,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
showplace,4.07,3.008261673776419,3.00167806360021,1.8571428571428572,concrete
vinegar,4.89,3.0987952340593092,3.100421171387823,2.2857142857142856,concrete
waxwork,3.96,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
flyswatter,5.0,3.0987952340593092,3.100421171387823,2.0,concrete
monochrome,3.27,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
airstream,3.93,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
candlestick,4.93,3.0696499374729243,3.0686329908144994,2.2857142857142856,concrete
regalia,3.78,3.008261673776419,3.00167806360021,2.142857142857143,concrete
blowtorch,4.93,3.1893287943421993,3.1991642791754358,2.2857142857142856,concrete
gym,4.83,3.0987952340593092,3.100421171387823,2.0,concrete
hacksaw,4.96,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
bootlace,4.54,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
backup,3.2,2.9177281134935296,2.902934955812597,1.7142857142857144,concrete
rainfall,4.93,2.9928777584095494,2.984899140866982,2.2857142857142856,concrete
sky,4.45,2.8647693756641224,2.8451739405521765,1.8571428571428572,concrete
ladybird,4.76,3.2507170580387044,3.266119206389725,2.571428571428571,concrete
pullback,2.83,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
peppercorn,4.89,3.0458364962299025,3.0426601561274027,2.142857142857143,concrete
clip,4.37,3.2798623546250893,3.297907386963049,2.428571428571429,concrete
cornmeal,4.83,3.0987952340593092,3.100421171387823,2.0,concrete
cello,4.96,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
runway,4.6,3.0987952340593092,3.100421171387823,2.142857142857143,concrete
cab,4.88,3.2798623546250893,3.297907386963049,2.2857142857142856,concrete
halter,3.5,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
jeopardy,1.93,2.5931686948154526,2.5489446171893384,1.5714285714285714,concrete
bow,4.61,3.3703959149079794,3.396650494750662,2.428571428571429,concrete
woodwork,4.45,3.008261673776419,3.00167806360021,2.142857142857143,concrete
dungeon,4.32,3.1893287943421993,3.1991642791754358,2.142857142857143,concrete
influx,3.0,2.8271945532106395,2.8041918480249843,1.7142857142857144,concrete
